50	0	0.408
50	1	0.42
50	2	0.425
50	3	0.422
50	4	0.423
50	5	0.421
50	6	0.426
50	7	0.429
50	8	0.428
50	9	0.427
50	10	0.425
50	11	0.425
50	12	0.425
50	13	0.425
50	14	0.424
50	15	0.425
50	16	0.425
50	17	0.425
50	18	0.43
50	19	0.433
50	20	0.435
50	21	0.436
50	22	0.437
50	23	0.434
50	24	0.435
50	25	0.44
50	26	0.447
50	27	0.449
50	28	0.45
50	29	0.45
50	30	0.451
50	31	0.45
50	32	0.453
50	33	0.454
50	34	0.456
50	35	0.453
50	36	0.451
50	37	0.452
50	38	0.453
50	39	0.458
50	40	0.459
50	41	0.46
50	42	0.464
50	43	0.456
50	44	0.445
50	45	0.446
50	46	0.452
50	47	0.455
50	48	0.46
50	49	0.46
